date,APR La Peña >> Pozo Dren >> Volumen Pozo Dren 2(9282),APR La Peña >> Estanque 2 >> Volumen de Salida(9451),APR La Peña >> Pozo 3 >> Volumen Pozo 3(9337),APR La Peña >> Pozo 4 >> Volumen Pozo 4(20626)
2020-12-28 04:30:02-03:00,,3615.0,,
2020-12-28 04:30:24-03:00,,3615.0,,
2020-12-28 04:30:25-03:00,,,,5005.0
2020-12-28 04:31:01-03:00,22562.0,,,
2020-12-28 04:34:38-03:00,,,83774.0,
2020-12-28 04:34:43-03:00,,,83774.0,
2020-12-28 04:35:02-03:00,,3615.0,,
2020-12-28 04:35:24-03:00,,3615.0,,
2020-12-28 04:35:25-03:00,,,,5006.0
2020-12-28 04:36:02-03:00,22562.0,,,
2020-12-28 04:39:39-03:00,,,83774.0,
2020-12-28 04:39:43-03:00,,,83774.0,
2020-12-28 04:40:03-03:00,,3615.0,,
2020-12-28 04:40:25-03:00,,3615.0,,
2020-12-28 04:40:26-03:00,,,,5007.0
2020-12-28 04:41:02-03:00,22562.0,,,
2020-12-28 04:44:39-03:00,,,83774.0,
2020-12-28 04:44:43-03:00,,,83774.0,
2020-12-28 04:45:03-03:00,,3615.0,,
2020-12-28 04:45:25-03:00,,3615.0,,
2020-12-28 04:45:26-03:00,,,,5008.0
2020-12-28 04:46:02-03:00,22562.0,,,
2020-12-28 04:49:39-03:00,,,83774.0,
2020-12-28 04:49:44-03:00,,,83774.0,
2020-12-28 04:50:03-03:00,,3615.0,,
2020-12-28 04:50:25-03:00,,3615.0,,
2020-12-28 04:50:26-03:00,,,,5010.0
2020-12-28 04:51:03-03:00,22562.0,,,
2020-12-28 04:54:40-03:00,,,83774.0,
2020-12-28 04:54:44-03:00,,,83774.0,
2020-12-28 04:55:03-03:00,,3615.0,,
2020-12-28 04:55:26-03:00,,3615.0,,
2020-12-28 04:55:27-03:00,,,,5011.0
2020-12-28 04:56:03-03:00,22562.0,,,
2020-12-28 04:59:40-03:00,,,83774.0,
2020-12-28 04:59:44-03:00,,,83774.0,
2020-12-28 05:00:04-03:00,,3615.0,,
2020-12-28 05:00:26-03:00,,3615.0,,
2020-12-28 05:00:27-03:00,,,,5012.0
2020-12-28 05:01:03-03:00,22562.0,,,
2020-12-28 05:04:40-03:00,,,83774.0,
2020-12-28 05:04:44-03:00,,,83774.0,
2020-12-28 05:05:04-03:00,,3616.0,,
2020-12-28 05:05:26-03:00,,3616.0,,
2020-12-28 05:05:27-03:00,,,,5013.0
2020-12-28 05:06:04-03:00,22562.0,,,
2020-12-28 05:09:40-03:00,,,83774.0,
2020-12-28 05:09:45-03:00,,,83774.0,
2020-12-28 05:10:04-03:00,,3616.0,,
2020-12-28 05:10:27-03:00,,3616.0,,5013.0
2020-12-28 05:11:04-03:00,22562.0,,,
2020-12-28 05:14:41-03:00,,,83774.0,
2020-12-28 05:14:45-03:00,,,83774.0,
2020-12-28 05:15:05-03:00,,3616.0,,
2020-12-28 05:15:27-03:00,,3616.0,,
2020-12-28 05:15:28-03:00,,,,5013.0
2020-12-28 05:16:04-03:00,22562.0,,,
2020-12-28 05:19:41-03:00,,,83774.0,
2020-12-28 05:19:45-03:00,,,83774.0,
2020-12-28 05:20:05-03:00,,3616.0,,
2020-12-28 05:20:27-03:00,,3616.0,,
2020-12-28 05:20:28-03:00,,,,5013.0
2020-12-28 05:21:05-03:00,22562.0,,,
2020-12-28 05:24:41-03:00,,,83774.0,
2020-12-28 05:24:46-03:00,,,83774.0,
2020-12-28 05:25:05-03:00,,3616.0,,
2020-12-28 05:25:27-03:00,,3616.0,,
2020-12-28 05:25:28-03:00,,,,5013.0
2020-12-28 05:26:05-03:00,22562.0,,,
2020-12-28 05:29:42-03:00,,,83774.0,
2020-12-28 05:29:46-03:00,,,83774.0,
2020-12-28 05:30:06-03:00,,3616.0,,
2020-12-28 05:30:28-03:00,,3616.0,,
2020-12-28 05:30:29-03:00,,,,5013.0
2020-12-28 05:31:05-03:00,22562.0,,,
2020-12-28 05:34:42-03:00,,,83774.0,
2020-12-28 05:34:46-03:00,,,83774.0,
2020-12-28 05:35:06-03:00,,3616.0,,
2020-12-28 05:35:28-03:00,,3616.0,,
2020-12-28 05:35:29-03:00,,,,5013.0
2020-12-28 05:36:05-03:00,22562.0,,,
2020-12-28 05:39:42-03:00,,,83774.0,
2020-12-28 05:39:47-03:00,,,83774.0,
2020-12-28 05:40:06-03:00,,3616.0,,
2020-12-28 05:40:28-03:00,,3616.0,,
2020-12-28 05:40:29-03:00,,,,5013.0
2020-12-28 05:41:06-03:00,22562.0,,,
2020-12-28 05:44:43-03:00,,,83774.0,
2020-12-28 05:44:47-03:00,,,83774.0,
2020-12-28 05:45:07-03:00,,3616.0,,
2020-12-28 05:45:29-03:00,,3616.0,,
2020-12-28 05:45:30-03:00,,,,5013.0
2020-12-28 05:46:06-03:00,22562.0,,,
2020-12-28 05:49:43-03:00,,,83774.0,
2020-12-28 05:49:47-03:00,,,83774.0,
2020-12-28 05:50:07-03:00,,3616.0,,
2020-12-28 05:50:29-03:00,,3616.0,,
2020-12-28 05:50:30-03:00,,,,5013.0
2020-12-28 05:51:06-03:00,22562.0,,,
2020-12-28 05:54:43-03:00,,,83774.0,
2020-12-28 05:54:48-03:00,,,83774.0,
2020-12-28 05:55:07-03:00,,3616.0,,
2020-12-28 05:55:29-03:00,,3616.0,,
2020-12-28 05:55:30-03:00,,,,5013.0
2020-12-28 05:56:07-03:00,22562.0,,,
2020-12-28 05:59:43-03:00,,,83774.0,
2020-12-28 05:59:48-03:00,,,83774.0,
2020-12-28 06:00:07-03:00,,3616.0,,
2020-12-28 06:00:30-03:00,,3616.0,,
2020-12-28 06:00:31-03:00,,,,5013.0
2020-12-28 06:01:07-03:00,22562.0,,,
2020-12-28 06:04:44-03:00,,,83774.0,
2020-12-28 06:04:48-03:00,,,83774.0,
2020-12-28 06:05:08-03:00,,3616.0,,
2020-12-28 06:05:30-03:00,,3616.0,,
2020-12-28 06:05:31-03:00,,,,5013.0
2020-12-28 06:06:07-03:00,22562.0,,,
2020-12-28 06:09:44-03:00,,,83774.0,
2020-12-28 06:09:48-03:00,,,83774.0,
2020-12-28 06:10:08-03:00,,3616.0,,
2020-12-28 06:10:30-03:00,,3616.0,,
2020-12-28 06:10:31-03:00,,,,5013.0
2020-12-28 06:11:08-03:00,22562.0,,,
2020-12-28 06:14:44-03:00,,,83774.0,
2020-12-28 06:14:49-03:00,,,83774.0,
2020-12-28 06:15:08-03:00,,3616.0,,
2020-12-28 06:15:30-03:00,,3616.0,,
2020-12-28 06:15:31-03:00,,,,5013.0
2020-12-28 06:16:08-03:00,22562.0,,,
2020-12-28 06:19:45-03:00,,,83774.0,
2020-12-28 06:19:49-03:00,,,83774.0,
2020-12-28 06:20:09-03:00,,3616.0,,
2020-12-28 06:20:31-03:00,,3616.0,,
2020-12-28 06:20:32-03:00,,,,5013.0
2020-12-28 06:21:08-03:00,22562.0,,,
2020-12-28 06:24:45-03:00,,,83774.0,
2020-12-28 06:24:49-03:00,,,83774.0,
2020-12-28 06:25:09-03:00,,3616.0,,
2020-12-28 06:25:31-03:00,,3616.0,,
2020-12-28 06:25:32-03:00,,,,5013.0
2020-12-28 06:26:09-03:00,22562.0,,,
2020-12-28 06:29:45-03:00,,,83774.0,
2020-12-28 06:29:50-03:00,,,83774.0,
2020-12-28 06:30:09-03:00,,3616.0,,
2020-12-28 06:30:31-03:00,,3616.0,,
2020-12-28 06:30:32-03:00,,,,5013.0
2020-12-28 06:31:09-03:00,22562.0,,,
2020-12-28 06:34:46-03:00,,,83774.0,
2020-12-28 06:34:50-03:00,,,83774.0,
2020-12-28 06:35:10-03:00,,3616.0,,
2020-12-28 06:35:32-03:00,,3616.0,,
2020-12-28 06:35:33-03:00,,,,5013.0
2020-12-28 06:36:10-03:00,22562.0,,,
2020-12-28 06:39:46-03:00,,,83774.0,
2020-12-28 06:39:50-03:00,,,83774.0,
2020-12-28 06:40:10-03:00,,3616.0,,
2020-12-28 06:40:32-03:00,,3616.0,,
2020-12-28 06:40:33-03:00,,,,5013.0
2020-12-28 06:41:10-03:00,22562.0,,,
2020-12-28 06:44:46-03:00,,,83774.0,
2020-12-28 06:44:51-03:00,,,83774.0,
2020-12-28 06:45:10-03:00,,3616.0,,
2020-12-28 06:45:32-03:00,,3616.0,,
2020-12-28 06:45:33-03:00,,,,5013.0
2020-12-28 06:46:10-03:00,22562.0,,,
2020-12-28 06:49:47-03:00,,,83774.0,
2020-12-28 06:49:51-03:00,,,83774.0,
2020-12-28 06:50:11-03:00,,3616.0,,
2020-12-28 06:50:33-03:00,,3616.0,,
2020-12-28 06:50:34-03:00,,,,5013.0
2020-12-28 06:51:11-03:00,22562.0,,,
2020-12-28 06:54:47-03:00,,,83774.0,
2020-12-28 06:54:51-03:00,,,83774.0,
2020-12-28 06:55:11-03:00,,3616.0,,
2020-12-28 06:55:33-03:00,,3616.0,,
2020-12-28 06:55:34-03:00,,,,5013.0
2020-12-28 06:56:11-03:00,22562.0,,,
2020-12-28 06:59:47-03:00,,,83774.0,
2020-12-28 06:59:52-03:00,,,83774.0,
2020-12-28 07:00:11-03:00,,3616.0,,
2020-12-28 07:00:33-03:00,,3616.0,,
2020-12-28 07:00:34-03:00,,,,5013.0
2020-12-28 07:01:11-03:00,22562.0,,,
2020-12-28 07:04:47-03:00,,,83774.0,
2020-12-28 07:04:52-03:00,,,83774.0,
2020-12-28 07:05:11-03:00,,3616.0,,
2020-12-28 07:05:34-03:00,,3616.0,,
2020-12-28 07:05:35-03:00,,,,5013.0
2020-12-28 07:06:12-03:00,22562.0,,,
2020-12-28 07:09:48-03:00,,,83774.0,
2020-12-28 07:09:52-03:00,,,83774.0,
2020-12-28 07:10:12-03:00,,3616.0,,
2020-12-28 07:10:34-03:00,,3616.0,,
2020-12-28 07:10:35-03:00,,,,5013.0
2020-12-28 07:11:12-03:00,22562.0,,,
2020-12-28 07:14:48-03:00,,,83774.0,
2020-12-28 07:14:52-03:00,,,83774.0,
2020-12-28 07:15:12-03:00,,3616.0,,
2020-12-28 07:15:34-03:00,,3616.0,,
2020-12-28 07:15:35-03:00,,,,5013.0
2020-12-28 07:16:12-03:00,22562.0,,,
2020-12-28 07:19:48-03:00,,,83774.0,
2020-12-28 07:19:53-03:00,,,83774.0,
2020-12-28 07:20:12-03:00,,3616.0,,
2020-12-28 07:20:34-03:00,,3616.0,,
2020-12-28 07:20:36-03:00,,,,5014.0
2020-12-28 07:21:13-03:00,22562.0,,,
2020-12-28 07:24:49-03:00,,,83774.0,
2020-12-28 07:24:53-03:00,,,83774.0,
2020-12-28 07:25:13-03:00,,3616.0,,
2020-12-28 07:25:35-03:00,,3616.0,,
2020-12-28 07:25:36-03:00,,,,5016.0
2020-12-28 07:26:13-03:00,22562.0,,,
2020-12-28 07:29:49-03:00,,,83774.0,
2020-12-28 07:29:53-03:00,,,83774.0,
2020-12-28 07:30:13-03:00,,3616.0,,
2020-12-28 07:30:35-03:00,,3616.0,,
2020-12-28 07:30:36-03:00,,,,5017.0
2020-12-28 07:31:13-03:00,22562.0,,,
2020-12-28 07:34:49-03:00,,,83774.0,
2020-12-28 07:34:54-03:00,,,83774.0,
2020-12-28 07:35:13-03:00,,3616.0,,
2020-12-28 07:35:35-03:00,,3616.0,,
2020-12-28 07:35:37-03:00,,,,5018.0
2020-12-28 07:36:14-03:00,22562.0,,,
2020-12-28 07:39:50-03:00,,,83774.0,
2020-12-28 07:39:54-03:00,,,83774.0,
2020-12-28 07:40:14-03:00,,3616.0,,
2020-12-28 07:40:36-03:00,,3616.0,,
2020-12-28 07:40:37-03:00,,,,5019.0
2020-12-28 07:41:14-03:00,22563.0,,,
2020-12-28 07:44:50-03:00,,,83774.0,
2020-12-28 07:44:54-03:00,,,83774.0,
2020-12-28 07:45:14-03:00,,3616.0,,
2020-12-28 07:45:36-03:00,,3616.0,,
2020-12-28 07:45:37-03:00,,,,5020.0
2020-12-28 07:46:14-03:00,22564.0,,,
2020-12-28 07:49:50-03:00,,,83774.0,
2020-12-28 07:49:55-03:00,,,83774.0,
2020-12-28 07:50:14-03:00,,3616.0,,
2020-12-28 07:50:36-03:00,,3616.0,,
2020-12-28 07:50:37-03:00,,,,5022.0
2020-12-28 07:51:14-03:00,22565.0,,,
2020-12-28 07:54:51-03:00,,,83774.0,
2020-12-28 07:54:55-03:00,,,83774.0,
2020-12-28 07:55:15-03:00,,3616.0,,
2020-12-28 07:55:37-03:00,,3616.0,,
2020-12-28 07:55:38-03:00,,,,5023.0
2020-12-28 07:56:15-03:00,22565.0,,,
2020-12-28 07:59:51-03:00,,,83774.0,
2020-12-28 07:59:55-03:00,,,83774.0,
2020-12-28 08:00:15-03:00,,3616.0,,
2020-12-28 08:00:37-03:00,,3616.0,,
2020-12-28 08:00:38-03:00,,,,5024.0
2020-12-28 08:01:15-03:00,22566.0,,,
2020-12-28 08:04:51-03:00,,,83774.0,
2020-12-28 08:04:56-03:00,,,83774.0,
2020-12-28 08:05:15-03:00,,3616.0,,
2020-12-28 08:05:37-03:00,,3616.0,,
2020-12-28 08:05:38-03:00,,,,5025.0
2020-12-28 08:06:15-03:00,22567.0,,,
2020-12-28 08:09:52-03:00,,,83774.0,
2020-12-28 08:09:56-03:00,,,83774.0,
2020-12-28 08:10:15-03:00,,3616.0,,
2020-12-28 08:10:38-03:00,,3616.0,,
2020-12-28 08:10:39-03:00,,,,5026.0
2020-12-28 08:11:16-03:00,22568.0,,,
2020-12-28 08:14:52-03:00,,,83774.0,
2020-12-28 08:14:56-03:00,,,83774.0,
2020-12-28 08:15:16-03:00,,3616.0,,
2020-12-28 08:15:38-03:00,,3616.0,,
2020-12-28 08:15:39-03:00,,,,5028.0
2020-12-28 08:16:16-03:00,22568.0,,,
2020-12-28 08:19:52-03:00,,,83774.0,
2020-12-28 08:19:56-03:00,,,83774.0,
2020-12-28 08:20:16-03:00,,3616.0,,
2020-12-28 08:20:38-03:00,,3616.0,,
2020-12-28 08:20:39-03:00,,,,5029.0
2020-12-28 08:21:16-03:00,22569.0,,,
2020-12-28 08:24:52-03:00,,,83774.0,
2020-12-28 08:24:57-03:00,,,83774.0,
2020-12-28 08:25:16-03:00,,3616.0,,
2020-12-28 08:25:38-03:00,,3616.0,,
2020-12-28 08:25:40-03:00,,,,5030.0
2020-12-28 08:26:17-03:00,22570.0,,,
2020-12-28 08:29:53-03:00,,,83774.0,
2020-12-28 08:29:57-03:00,,,83774.0,
2020-12-28 08:30:17-03:00,,3616.0,,
2020-12-28 08:30:39-03:00,,3616.0,,
2020-12-28 08:30:40-03:00,,,,5031.0
2020-12-28 08:31:17-03:00,22570.0,,,
2020-12-28 08:34:53-03:00,,,83774.0,
2020-12-28 08:34:57-03:00,,,83774.0,
2020-12-28 08:35:17-03:00,,3616.0,,
2020-12-28 08:35:39-03:00,,3616.0,,
2020-12-28 08:35:40-03:00,,,,5032.0
2020-12-28 08:36:18-03:00,22570.0,,,
2020-12-28 08:39:53-03:00,,,83774.0,
2020-12-28 08:39:58-03:00,,,83774.0,
2020-12-28 08:40:17-03:00,,3616.0,,
2020-12-28 08:40:39-03:00,,3616.0,,
2020-12-28 08:40:41-03:00,,,,5034.0
2020-12-28 08:41:18-03:00,22570.0,,,
2020-12-28 08:44:54-03:00,,,83774.0,
2020-12-28 08:44:58-03:00,,,83774.0,
2020-12-28 08:45:18-03:00,,3616.0,,
2020-12-28 08:45:40-03:00,,3616.0,,
2020-12-28 08:45:41-03:00,,,,5034.0
2020-12-28 08:46:18-03:00,22570.0,,,
2020-12-28 08:49:54-03:00,,,83774.0,
2020-12-28 08:49:58-03:00,,,83774.0,
2020-12-28 08:50:18-03:00,,3616.0,,
2020-12-28 08:50:40-03:00,,3616.0,,
2020-12-28 08:50:41-03:00,,,,5034.0
2020-12-28 08:51:19-03:00,22570.0,,,
2020-12-28 08:54:54-03:00,,,83774.0,
2020-12-28 08:54:59-03:00,,,83774.0,
2020-12-28 08:55:18-03:00,,3616.0,,
2020-12-28 08:55:40-03:00,,3616.0,,
2020-12-28 08:55:42-03:00,,,,5034.0
2020-12-28 08:56:19-03:00,22570.0,,,
2020-12-28 08:59:55-03:00,,,83774.0,
2020-12-28 08:59:59-03:00,,,83774.0,
2020-12-28 09:00:19-03:00,,3616.0,,
2020-12-28 09:00:41-03:00,,3616.0,,
2020-12-28 09:00:42-03:00,,,,5034.0
2020-12-28 09:01:19-03:00,22570.0,,,
2020-12-28 09:04:55-03:00,,,83774.0,
2020-12-28 09:04:59-03:00,,,83774.0,
2020-12-28 09:05:19-03:00,,3616.0,,
2020-12-28 09:05:41-03:00,,3616.0,,
2020-12-28 09:05:42-03:00,,,,5034.0
2020-12-28 09:06:19-03:00,22570.0,,,
2020-12-28 09:09:55-03:00,,,83774.0,
2020-12-28 09:09:59-03:00,,,83774.0,
2020-12-28 09:10:19-03:00,,3616.0,,
2020-12-28 09:10:41-03:00,,3616.0,,
2020-12-28 09:10:43-03:00,,,,5034.0
2020-12-28 09:11:20-03:00,22570.0,,,
2020-12-28 09:14:55-03:00,,,83774.0,
2020-12-28 09:15:00-03:00,,,83774.0,
2020-12-28 09:15:19-03:00,,3616.0,,
2020-12-28 09:15:42-03:00,,3616.0,,
2020-12-28 09:15:43-03:00,,,,5034.0
2020-12-28 09:16:20-03:00,22570.0,,,
2020-12-28 09:19:56-03:00,,,83774.0,
2020-12-28 09:20:00-03:00,,,83774.0,
2020-12-28 09:20:20-03:00,,3616.0,,
2020-12-28 09:20:42-03:00,,3616.0,,
2020-12-28 09:20:43-03:00,,,,5034.0
2020-12-28 09:21:20-03:00,22570.0,,,
2020-12-28 09:24:56-03:00,,,83774.0,
2020-12-28 09:25:00-03:00,,,83774.0,
2020-12-28 09:25:20-03:00,,3616.0,,
2020-12-28 09:25:42-03:00,,3616.0,,
2020-12-28 09:25:43-03:00,,,,5034.0
2020-12-28 09:26:21-03:00,22570.0,,,
2020-12-28 09:29:56-03:00,,,83774.0,
2020-12-28 09:30:01-03:00,,,83774.0,
2020-12-28 09:30:20-03:00,,3616.0,,
2020-12-28 09:30:42-03:00,,3616.0,,
2020-12-28 09:30:44-03:00,,,,5034.0
2020-12-28 09:31:21-03:00,22570.0,,,
2020-12-28 09:34:57-03:00,,,83774.0,
2020-12-28 09:35:01-03:00,,,83774.0,
2020-12-28 09:35:21-03:00,,3616.0,,
2020-12-28 09:35:43-03:00,,3616.0,,
2020-12-28 09:35:44-03:00,,,,5035.0
2020-12-28 09:36:21-03:00,22570.0,,,
2020-12-28 09:39:57-03:00,,,83774.0,
2020-12-28 09:40:01-03:00,,,83774.0,
2020-12-28 09:40:21-03:00,,3616.0,,
2020-12-28 09:40:43-03:00,,3616.0,,
2020-12-28 09:40:44-03:00,,,,5037.0
2020-12-28 09:41:22-03:00,22570.0,,,
2020-12-28 09:44:57-03:00,,,83774.0,
2020-12-28 09:45:02-03:00,,,83774.0,
2020-12-28 09:45:21-03:00,,3616.0,,
2020-12-28 09:45:43-03:00,,3616.0,,
2020-12-28 09:45:45-03:00,,,,5038.0
2020-12-28 09:46:22-03:00,22570.0,,,
2020-12-28 09:49:58-03:00,,,83774.0,
2020-12-28 09:50:02-03:00,,,83774.0,
2020-12-28 09:50:22-03:00,,3616.0,,
2020-12-28 09:50:44-03:00,,3616.0,,
2020-12-28 09:50:45-03:00,,,,5039.0
2020-12-28 09:51:22-03:00,22570.0,,,
2020-12-28 09:54:58-03:00,,,83774.0,
2020-12-28 09:55:02-03:00,,,83774.0,
2020-12-28 09:55:22-03:00,,3616.0,,
2020-12-28 09:55:44-03:00,,3616.0,,
2020-12-28 09:55:45-03:00,,,,5040.0
2020-12-28 09:56:23-03:00,22570.0,,,
2020-12-28 09:59:58-03:00,,,83774.0,
2020-12-28 10:00:03-03:00,,,83774.0,
2020-12-28 10:00:22-03:00,,3616.0,,
2020-12-28 10:00:44-03:00,,3616.0,,
2020-12-28 10:00:46-03:00,,,,5041.0
2020-12-28 10:01:23-03:00,22570.0,,,
2020-12-28 10:04:58-03:00,,,83774.0,
2020-12-28 10:05:03-03:00,,,83774.0,
2020-12-28 10:05:23-03:00,,3616.0,,
2020-12-28 10:05:45-03:00,,3616.0,,
2020-12-28 10:05:46-03:00,,,,5043.0
2020-12-28 10:06:23-03:00,22570.0,,,
2020-12-28 10:09:59-03:00,,,83774.0,
2020-12-28 10:10:03-03:00,,,83774.0,
2020-12-28 10:10:23-03:00,,3616.0,,
2020-12-28 10:10:45-03:00,,3616.0,,
2020-12-28 10:10:46-03:00,,,,5044.0
2020-12-28 10:11:23-03:00,22570.0,,,
2020-12-28 10:14:59-03:00,,,83774.0,
2020-12-28 10:15:03-03:00,,,83774.0,
2020-12-28 10:15:23-03:00,,3616.0,,
2020-12-28 10:15:45-03:00,,3616.0,,
2020-12-28 10:15:47-03:00,,,,5045.0
2020-12-28 10:16:24-03:00,22571.0,,,
2020-12-28 10:19:59-03:00,,,83774.0,
2020-12-28 10:20:04-03:00,,,83774.0,
2020-12-28 10:20:23-03:00,,3617.0,,
2020-12-28 10:20:46-03:00,,3617.0,,
2020-12-28 10:20:47-03:00,,,,5046.0
2020-12-28 10:21:24-03:00,22571.0,,,
2020-12-28 10:25:00-03:00,,,83774.0,
2020-12-28 10:25:04-03:00,,,83774.0,
2020-12-28 10:25:24-03:00,,3617.0,,
2020-12-28 10:25:46-03:00,,3617.0,,
2020-12-28 10:25:47-03:00,,,,5047.0
2020-12-28 10:26:24-03:00,22572.0,,,
2020-12-28 10:30:00-03:00,,,83774.0,
2020-12-28 10:30:04-03:00,,,83774.0,
2020-12-28 10:30:24-03:00,,3617.0,,
2020-12-28 10:30:46-03:00,,3617.0,,
2020-12-28 10:30:48-03:00,,,,5049.0
2020-12-28 10:31:25-03:00,22573.0,,,
2020-12-28 10:35:00-03:00,,,83774.0,
2020-12-28 10:35:05-03:00,,,83774.0,
2020-12-28 10:35:24-03:00,,3617.0,,
2020-12-28 10:35:46-03:00,,3617.0,,
2020-12-28 10:35:48-03:00,,,,5050.0
2020-12-28 10:36:25-03:00,22574.0,,,
2020-12-28 10:40:01-03:00,,,83774.0,
2020-12-28 10:40:05-03:00,,,83774.0,
2020-12-28 10:40:25-03:00,,3617.0,,
2020-12-28 10:40:47-03:00,,3617.0,,
2020-12-28 10:40:48-03:00,,,,5051.0
2020-12-28 10:41:26-03:00,22574.0,,,
2020-12-28 10:45:01-03:00,,,83774.0,
2020-12-28 10:45:05-03:00,,,83774.0,
2020-12-28 10:45:25-03:00,,3617.0,,
2020-12-28 10:45:47-03:00,,3617.0,,
2020-12-28 10:45:49-03:00,,,,5052.0
2020-12-28 10:46:26-03:00,22575.0,,,
2020-12-28 10:50:01-03:00,,,83774.0,
2020-12-28 10:50:06-03:00,,,83774.0,
2020-12-28 10:50:25-03:00,,3617.0,,
2020-12-28 10:50:47-03:00,,3617.0,,
2020-12-28 10:50:49-03:00,,,,5053.0
2020-12-28 10:51:26-03:00,22576.0,,,
2020-12-28 10:55:02-03:00,,,83774.0,
2020-12-28 10:55:06-03:00,,,83774.0,
2020-12-28 10:55:26-03:00,,3617.0,,
2020-12-28 10:55:48-03:00,,3617.0,,
2020-12-28 10:55:49-03:00,,,,5055.0
2020-12-28 10:56:27-03:00,22576.0,,,
2020-12-28 11:00:02-03:00,,,83774.0,
2020-12-28 11:00:06-03:00,,,83774.0,
2020-12-28 11:00:26-03:00,,3617.0,,
2020-12-28 11:00:48-03:00,,3617.0,,
2020-12-28 11:00:50-03:00,,,,5056.0
2020-12-28 11:01:27-03:00,22577.0,,,
2020-12-28 11:05:02-03:00,,,83774.0,
2020-12-28 11:05:06-03:00,,,83774.0,
2020-12-28 11:05:26-03:00,,3617.0,,
2020-12-28 11:05:48-03:00,,3617.0,,
2020-12-28 11:05:50-03:00,,,,5057.0
2020-12-28 11:06:27-03:00,22578.0,,,
2020-12-28 11:10:03-03:00,,,83774.0,
2020-12-28 11:10:07-03:00,,,83774.0,
2020-12-28 11:10:27-03:00,,3617.0,,
2020-12-28 11:10:49-03:00,,3617.0,,
2020-12-28 11:10:50-03:00,,,,5058.0
2020-12-28 11:11:28-03:00,22578.0,,,
2020-12-28 11:15:03-03:00,,,83774.0,
2020-12-28 11:15:07-03:00,,,83774.0,
2020-12-28 11:15:27-03:00,,3617.0,,
2020-12-28 11:15:49-03:00,,3617.0,,
2020-12-28 11:15:51-03:00,,,,5059.0
2020-12-28 11:16:28-03:00,22579.0,,,
2020-12-28 11:20:03-03:00,,,83774.0,
2020-12-28 11:20:07-03:00,,,83774.0,
2020-12-28 11:20:27-03:00,,3617.0,,
2020-12-28 11:20:49-03:00,,3617.0,,
2020-12-28 11:20:51-03:00,,,,5061.0
2020-12-28 11:21:28-03:00,22580.0,,,
2020-12-28 11:25:03-03:00,,,83774.0,
2020-12-28 11:25:08-03:00,,,83774.0,
2020-12-28 11:25:27-03:00,,3617.0,,
2020-12-28 11:25:49-03:00,,3617.0,,
2020-12-28 11:25:51-03:00,,,,5062.0
2020-12-28 11:26:29-03:00,22581.0,,,
2020-12-28 11:30:04-03:00,,,83774.0,
2020-12-28 11:30:08-03:00,,,83774.0,
2020-12-28 11:30:28-03:00,,3617.0,,
2020-12-28 11:30:50-03:00,,3617.0,,
2020-12-28 11:30:51-03:00,,,,5063.0
2020-12-28 11:31:29-03:00,22581.0,,,
2020-12-28 11:35:04-03:00,,,83774.0,
2020-12-28 11:35:08-03:00,,,83774.0,
2020-12-28 11:35:28-03:00,,3617.0,,
2020-12-28 11:35:50-03:00,,3617.0,,
2020-12-28 11:35:52-03:00,,,,5064.0
2020-12-28 11:36:29-03:00,22582.0,,,
2020-12-28 11:40:04-03:00,,,83774.0,
2020-12-28 11:40:09-03:00,,,83774.0,
2020-12-28 11:40:28-03:00,,3617.0,,
2020-12-28 11:40:50-03:00,,3617.0,,
2020-12-28 11:40:52-03:00,,,,5065.0
2020-12-28 11:41:29-03:00,22582.0,,,
2020-12-28 11:45:05-03:00,,,83774.0,
2020-12-28 11:45:09-03:00,,,83774.0,
2020-12-28 11:45:29-03:00,,3617.0,,
2020-12-28 11:45:51-03:00,,3617.0,,
2020-12-28 11:45:52-03:00,,,,5066.0
2020-12-28 11:46:30-03:00,22582.0,,,
2020-12-28 11:50:05-03:00,,,83774.0,
2020-12-28 11:50:09-03:00,,,83774.0,
2020-12-28 11:50:29-03:00,,3617.0,,
2020-12-28 11:50:51-03:00,,3617.0,,
2020-12-28 11:50:53-03:00,,,,5068.0
2020-12-28 11:51:30-03:00,22582.0,,,
2020-12-28 11:55:05-03:00,,,83774.0,
2020-12-28 11:55:10-03:00,,,83774.0,
2020-12-28 11:55:29-03:00,,3617.0,,
2020-12-28 11:55:51-03:00,,3617.0,,
2020-12-28 11:55:53-03:00,,,,5069.0
2020-12-28 11:56:30-03:00,22582.0,,,
2020-12-28 12:00:06-03:00,,,83774.0,
2020-12-28 12:00:10-03:00,,,83774.0,
2020-12-28 12:00:30-03:00,,3617.0,,
2020-12-28 12:00:52-03:00,,3617.0,,
2020-12-28 12:00:53-03:00,,,,5070.0
2020-12-28 12:01:31-03:00,22582.0,,,
2020-12-28 12:05:06-03:00,,,83774.0,
2020-12-28 12:05:10-03:00,,,83774.0,
2020-12-28 12:05:30-03:00,,3617.0,,
2020-12-28 12:05:52-03:00,,3617.0,,
2020-12-28 12:05:54-03:00,,,,5071.0
2020-12-28 12:06:31-03:00,22582.0,,,
2020-12-28 12:10:06-03:00,,,83774.0,
2020-12-28 12:10:10-03:00,,,83774.0,
2020-12-28 12:10:30-03:00,,3617.0,,
2020-12-28 12:10:52-03:00,,3617.0,,
2020-12-28 12:10:54-03:00,,,,5072.0
